"茨城県","-","-","48","","12","0.16","73","0.97","382","5.09","31","0.41","37","0.49","1","0.01","24","0.32","1","0.01","3","0.04","3","0.04","-","-","15","0.88","-","-","-","-","3","0.23","-","-","-","-"
"栃木県","-","-","66","","3","0.06","22","0.46","56","1.17","22","0.46","36","0.75","-","-","19","0.40","-","-","-","-","6","0.13","-","-","9","0.75","-","-","-","-","8","1.14","-","-","-","-"
"群馬県","-","-","65","","2","0.03","61","1.02","139","2.32","30","0.50","69","1.15","-","-","18","0.30","-","-","17","0.28","3","0.05","-","-","15","1.15","-","-","-","-","2","0.25","-","-","-","-"
"埼玉県","-","-","199","","46","0.29","142","0.90","460","2.91","82","0.52","174","1.10","5","0.03","90","0.57","-","-","28","0.18","37","0.23","2","0.05","22","0.54","-","-","1","0.10","5","0.50","-","-","-","-"
"千葉県","9","0.04","85","","28","0.21","117","0.87","312","2.31","55","0.41","214","1.59","11","0.08","62","0.46","5","0.04","19","0.14","34","0.25","-","-","14","0.42","-","-","1","0.11","1","0.11","-","-","-","-"
"東京都","7","0.02","271","","48","0.18","195","0.75","815","3.13","140","0.54","296","1.14","28","0.11","146","0.56","1","0.00","67","0.26","46","0.18","-","-","19","0.50","2","0.08","4","0.16","6","0.24","-","-","1","0.04"
"神奈川県","3","0.01","95","","43","0.21","99","0.48","562","2.74","94","0.46","178","0.87","13","0.06","104","0.51","2","0.01","38","0.19","42","0.20","-","-","25","0.58","1","0.09","-","-","3","0.27","-","-","-","-"
"新潟県","-","-","107","","4","0.07","90","1.48","91","1.49","77","1.26","128","2.10","3","0.05","36","0.59","4","0.07","14","0.23","1","0.02","-","-","-","-","-","-","-","-","6","0.46","6","0.46","-","-"
"富山県","-","-","16","","3","0.10","38","1.31","101","3.48","31","1.07","75","2.59","4","0.14","6","0.21","-","-","15","0.52","6","0.21","-","-","-","-","-","-","-","-","8","1.60","-","-","-","-"
"石川県","-","-","30","","6","0.21","29","1.00","79","2.72","10","0.34","27","0.93","-","-","13","0.45","-","-","8","0.28","2","0.07","-","-","1","0.14","-","-","-","-","-","-","-","-","-","-"
"福井県","-","-","15","","3","0.14","27","1.23","54","2.45","9","0.41","49","2.23","-","-","8","0.36","-","-","4","0.18","30","1.36","-","-","-","-","1","0.17","-","-","1","0.17","-","-","-","-"
"山梨県","-","-","7","","2","0.08","12","0.50","53","2.21","9","0.38","14","0.58","1","0.04","2","0.08","-","-","1","0.04","9","0.38","-","-","1","0.11","-","-","-","-","1","0.10","-","-","-","-"
"長野県","-","-","19","","2","0.04","76","1.41","120","2.22","22","0.41","73","1.35","2","0.04","25","0.46","-","-","21","0.39","1","0.02","-","-","9","0.82","-","-","-","-","7","0.64","-","-","-","-"
"岐阜県","4","0.05","43","","5","0.09","13","0.25","92","1.74","37","0.70","58","1.09","-","-","22","0.42","-","-","2","0.04","6","0.11","-","-","5","0.45","-","-","-","-","1","0.20","-","-","-","-"
"静岡県","17","0.12","81","","18","0.20","65","0.73","257","2.89","25","0.28","118","1.33","4","0.04","36","0.40","3","0.03","11","0.12","10","0.11","-","-","14","0.64","-","-","1","0.10","9","0.90","-","-","-","-"
"愛知県","4","0.02","138","","19","0.10","74","0.41","406","2.24","67","0.37","166","0.92","2","0.01","76","0.42","-","-","15","0.08","42","0.23","-","-","2","0.06","-","-","-","-","7","0.54","1","0.08","-","-"
"三重県","-","-","28","","3","0.07","12","0.27","105","2.33","33","0.73","111","2.47","-","-","27","0.60","-","-","14","0.31","2","0.04","1","0.08","1","0.08","-","-","1","0.11","2","0.22","-","-","-","-"
"滋賀県","-","-","21","","-","-","13","0.41","74","2.31","17","0.53","48","1.50","-","-","18","0.56","-","-","8","0.25","5","0.16","-","-","2","0.25","-","-","-","-","1","0.14","1","0.14","-","-"
"京都府","-","-","62","","5","0.07","31","0.41","149","1.99","57","0.76","97","1.29","-","-","21","0.28","1","0.01","10","0.13","7","0.09","-","-","8","0.44","-","-","-","-","-","-","-","-","-","-"
"大阪府","8","0.03","244","","54","0.27","238","1.20","556","2.81","101","0.51","143","0.72","3","0.02","99","0.50","2","0.01","36","0.18","24","0.12","-","-","10","0.19","-","-","2","0.12","3","0.18","1","0.06","-","-"
"兵庫県","2","0.01","185","","24","0.19","48","0.37","454","3.52","69","0.53","94","0.73","4","0.03","63","0.49","-","-","17","0.13","21","0.16","-","-","15","0.43","-","-","1","0.09","3","0.27","-","-","1","0.09"
"奈良県","3","0.06","36","","3","0.09","14","0.41","68","2.00","13","0.38","13","0.38","-","-","10","0.29","-","-","2","0.06","4","0.12","-","-","2","0.22","-","-","-","-","-","-","-","-","-","-"
"和歌山県","4","0.08","43","","8","0.26","7","0.23","40","1.29","15","0.48","9","0.29","-","-","9","0.29","-","-","3","0.10","1","0.03","-","-","-","-","-","-","1","0.09","2","0.18","-","-","-","-"
"鳥取県","-","-","37","","8","0.42","19","1.00","43","2.26","10","0.53","47","2.47","-","-","7","0.37","1","0.05","1","0.05","-","-","-","-","1","0.33","1","0.20","-","-","1","0.20","-","-","-","-"
"島根県","3","0.08","27","","25","1.09","8","0.35","112","4.87","8","0.35","19","0.83","-","-","17","0.74","-","-","2","0.09","1","0.04","-","-","3","1.00","-","-","3","0.38","2","0.25","-","-","-","-"
"岡山県","-","-","21","","7","0.13","16","0.30","229","4.24","20","0.37","51","0.94","-","-","20","0.37","-","-","3","0.06","11","0.20","-","-","8","0.67","-","-","-","-","1","0.20","-","-","-","-"
"広島県","1","0.01","79","","45","0.63","36","0.51","197","2.77","36","0.51","19","0.27","-","-","26","0.37","1","0.01","8","0.11","19","0.27","-","-","12","0.63","-","-","2","0.10","4","0.19","-","-","-","-"
"山口県","-","-","86","","19","0.40","80","1.70","145","3.09","44","0.94","25","0.53","-","-","21","0.45","-","-","18","0.38","1","0.02","-","-","3","0.33","-","-","-","-","1","0.11","-","-","-","-"
"徳島県","-","-","71","","2","0.09","8","0.35","73","3.17","14","0.61","32","1.39","-","-","16","0.70","1","0.04","5","0.22","1","0.04","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"香川県","-","-","36","","4","0.13","7","0.23","64","2.13","22","0.73","12","0.40","-","-","18","0.60","-","-","4","0.13","6","0.20","1","0.33","1","0.33","-","-","1","0.20","-","-","-","-","-","-"
"愛媛県","-","-","42","","3","0.08","34","0.92","158","4.27","28","0.76","69","1.86","-","-","31","0.84","-","-","5","0.14","5","0.14","-","-","9","1.13","-","-","-","-","-","-","-","-","-","-"
"高知県","-","-","30","","5","0.17","7","0.23","32","1.07","9","0.30","69","2.30","-","-","14","0.47","-","-","5","0.17","34","1.13","-","-","1","0.33","-","-","1","0.13","1","0.13","1","0.13","-","-"
"福岡県","2","0.01","179","","47","0.39","123","1.03","705","5.88","83","0.69","133","1.11","-","-","98","0.82","5","0.04","12","0.10","91","0.76","-","-","15","0.58","-","-","-","-","1","0.08","-","-","-","-"
"佐賀県","-","-","29","","18","0.78","12","0.52","51","2.22","22","0.96","46","2.00","3","0.13","19","0.83","-","-","3","0.13","14","0.61","-","-","1","0.25","-","-","-","-","-","-","-","-","-","-"
"長崎県","5","0.07","67","","45","1.02","38","0.86","192","4.36","39","0.89","65","1.48","-","-","20","0.45","-","-","1","0.02","17","0.39","-","-","10","1.25","-","-","1","0.08","2","0.17","-","-","-","-"
"熊本県","4","0.05","106","","27","0.54","33","0.66","284","5.68","22","0.44","32","0.64","-","-","39","0.78","-","-","6","0.12","3","0.06","-","-","21","2.33","3","0.20","2","0.13","1","0.07","-","-","-","-"
"大分県","-","-","48","","22","0.61","34","0.94","211","5.86","20","0.56","8","0.22","2","0.06","16","0.44","2","0.06","9","0.25","5","0.14","-","-","1","0.20","-","-","-","-","4","0.36","-","-","-","-"
"宮崎県","-","-","57","","58","1.61","19","0.53","327","9.08","20","0.56","65","1.81","-","-","41","1.14","-","-","16","0.44","7","0.19","-","-","15","2.50","-","-","-","-","-","-","-","-","-","-"
"鹿児島県","3","0.03","67","","38","0.69","45","0.82","271","4.93","38","0.69","232","4.22","1","0.02","30","0.55","-","-","16","0.29","7","0.13","-","-","5","0.71","-","-","-","-","-","-","-","-","-","-"
"沖縄県","30","0.52","7","","13","0.38","19","0.56","60","1.76","20","0.59","20","0.59","-","-","15","0.44","3","0.09","1","0.03","7","0.21","2","0.20","10","1.00","4","0.57","2","0.29","4","0.57","-","-","-","-"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
