"富山県","15","0.31","21","","73","2.52","45","1.55","299","10.31","17","0.59","56","1.93","2","0.07","14","0.48","-","-","9","0.31","5","0.17","1","0.14","3","0.43","-","-","1","0.20","4","0.80","-","-","-","-"
"石川県","196","4.08","8","","34","1.17","93","3.21","204","7.03","30","1.03","26","0.90","4","0.14","14","0.48","-","-","3","0.10","7","0.24","-","-","7","1.00","-","-","-","-","7","1.40","-","-","-","-"
"福井県","103","3.22","19","","31","1.41","68","3.09","104","4.73","13","0.59","40","1.82","-","-","9","0.41","-","-","7","0.32","7","0.32","-","-","-","-","3","0.50","-","-","1","0.17","-","-","-","-"
"山梨県","58","1.41","21","","12","0.50","50","2.08","123","5.13","9","0.38","37","1.54","1","0.04","9","0.38","7","0.29","-","-","3","0.13","-","-","4","0.44","-","-","-","-","7","0.70","-","-","-","-"
"長野県","251","2.89","95","","37","0.69","155","2.87","288","5.33","26","0.48","65","1.20","-","-","15","0.28","-","-","7","0.13","40","0.74","-","-","4","0.36","-","-","-","-","5","0.45","-","-","-","-"
"岐阜県","101","1.17","35","","42","0.81","54","1.04","179","3.44","22","0.42","48","0.92","-","-","9","0.17","-","-","5","0.10","9","0.17","-","-","2","0.18","-","-","-","-","4","0.80","-","-","-","-"
"静岡県","331","2.38","62","","76","0.85","233","2.62","542","6.09","20","0.22","32","0.36","5","0.06","28","0.31","-","-","3","0.03","35","0.39","-","-","25","1.14","-","-","-","-","3","0.30","-","-","-","-"
"愛知県","342","1.75","101","","115","0.63","382","2.10","868","4.77","72","0.40","144","0.79","9","0.05","50","0.27","4","0.02","9","0.05","25","0.14","-","-","12","0.34","-","-","-","-","9","0.60","-","-","-","-"
"三重県","190","2.64","42","","30","0.67","127","2.82","277","6.16","37","0.82","18","0.40","5","0.11","29","0.64","-","-","3","0.07","11","0.24","-","-","3","0.25","-","-","-","-","1","0.11","-","-","-","-"
"滋賀県","53","1.00","39","","8","0.25","32","1.00","299","9.34","17","0.53","29","0.91","1","0.03","6","0.19","-","-","4","0.13","13","0.41","-","-","1","0.13","1","0.14","1","0.14","-","-","1","0.14","-","-"
"京都府","119","0.96","41","","24","0.31","139","1.81","501","6.51","40","0.52","42","0.55","6","0.08","22","0.29","-","-","19","0.25","15","0.19","-","-","6","0.33","-","-","-","-","1","0.14","-","-","-","-"
"大阪府","469","1.53","281","","100","0.50","504","2.52","1295","6.48","126","0.63","83","0.42","15","0.08","81","0.41","4","0.02","46","0.23","52","0.26","-","-","30","0.58","1","0.06","-","-","2","0.12","-","-","-","-"
"兵庫県","274","1.38","252","","42","0.33","218","1.69","903","7.00","72","0.56","63","0.49","3","0.02","42","0.33","-","-","12","0.09","29","0.22","-","-","20","0.57","1","0.08","-","-","3","0.23","-","-","1","0.08"
"奈良県","101","1.87","78","","10","0.29","81","2.38","133","3.91","32","0.94","39","1.15","2","0.06","18","0.53","-","-","7","0.21","3","0.09","-","-","5","0.50","-","-","-","-","-","-","-","-","1","0.17"
"和歌山県","133","2.71","40","","27","0.90","47","1.57","105","3.50","9","0.30","8","0.27","-","-","12","0.40","-","-","8","0.27","12","0.40","-","-","2","0.50","1","0.09","-","-","1","0.09","-","-","-","-"
"鳥取県","39","1.34","11","","12","0.63","119","6.26","142","7.47","3","0.16","19","1.00","-","-","10","0.53","1","0.05","3","0.16","5","0.26","-","-","11","2.20","-","-","1","0.20","1","0.20","-","-","-","-"
"島根県","28","0.74","16","","13","0.57","62","2.70","120","5.22","5","0.22","21","0.91","1","0.04","6","0.26","-","-","2","0.09","19","0.83","-","-","1","0.33","-","-","-","-","-","-","-","-","1","0.13"
"岡山県","115","1.37","33","","12","0.22","74","1.37","423","7.83","18","0.33","30","0.56","1","0.02","21","0.39","1","0.02","1","0.02","6","0.11","-","-","7","0.58","-","-","-","-","3","0.60","-","-","1","0.20"
"広島県","278","2.42","58","","35","0.49","228","3.17","442","6.14","31","0.43","61","0.85","1","0.01","29","0.40","-","-","5","0.07","8","0.11","-","-","14","0.74","-","-","-","-","7","0.33","-","-","-","-"
"山口県","94","1.38","82","","20","0.42","173","3.60","239","4.98","8","0.17","12","0.25","1","0.02","17","0.35","-","-","2","0.04","46","0.96","-","-","16","1.78","-","-","-","-","5","0.56","-","-","-","-"
"徳島県","70","1.89","30","","15","0.65","51","2.22","194","8.43","26","1.13","26","1.13","-","-","11","0.48","-","-","1","0.04","13","0.57","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"香川県","22","0.47","58","","12","0.43","58","2.07","159","5.68","9","0.32","25","0.89","3","0.11","13","0.46","-","-","12","0.43","9","0.32","-","-","-","-","-","-","-","-","2","0.40","-","-","-","-"
"愛媛県","308","5.05","37","","9","0.24","115","3.11","465","12.57","12","0.32","40","1.08","2","0.05","17","0.46","-","-","3","0.08","14","0.38","-","-","26","3.25","-","-","-","-","6","1.00","-","-","-","-"
"高知県","8","0.17","25","","3","0.10","40","1.33","114","3.80","17","0.57","16","0.53","2","0.07","10","0.33","-","-","3","0.10","1","0.03","-","-","-","-","-","-","-","-","1","0.13","-","-","-","-"
"福岡県","858","4.33","73","","98","0.82","525","4.38","1086","9.05","100","0.83","167","1.39","4","0.03","85","0.71","-","-","14","0.12","44","0.37","-","-","20","0.77","-","-","-","-","-","-","-","-","-","-"
"佐賀県","149","3.92","27","","12","0.55","47","2.14","100","4.55","6","0.27","88","4.00","-","-","11","0.50","-","-","1","0.05","1","0.05","-","-","6","1.50","-","-","-","-","-","-","-","-","-","-"
"長崎県","433","6.19","5","","10","0.23","132","3.00","214","4.86","20","0.45","50","1.14","-","-","23","0.52","-","-","2","0.05","4","0.09","-","-","1","0.13","-","-","1","0.08","2","0.17","-","-","-","-"
"熊本県","232","2.90","23","","53","1.06","74","1.48","477","9.54","16","0.32","75","1.50","1","0.02","45","0.90","-","-","25","0.50","19","0.38","1","0.11","17","1.89","-","-","-","-","1","0.07","-","-","-","-"
"大分県","239","4.12","26","","18","0.50","94","2.61","424","11.78","19","0.53","23","0.64","1","0.03","21","0.58","-","-","2","0.06","31","0.86","-","-","5","1.00","-","-","-","-","1","0.09","-","-","-","-"
"宮崎県","323","5.47","39","","77","2.14","113","3.14","315","8.75","29","0.81","37","1.03","-","-","25","0.69","1","0.03","5","0.14","23","0.64","-","-","15","2.50","-","-","-","-","-","-","-","-","-","-"
"鹿児島県","230","2.50","17","","81","1.50","119","2.20","424","7.85","17","0.31","68","1.26","-","-","15","0.28","-","-","16","0.30","98","1.81","-","-","7","1.00","-","-","-","-","1","0.08","-","-","-","-"
"沖縄県","348","6.00","5","","14","0.41","43","1.26","82","2.41","13","0.38","63","1.85","-","-","15","0.44","2","0.06","5","0.15","2","0.06","-","-","22","2.44","-","-","1","0.14","1","0.14","-","-","-","-"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
